Row ID,Pokemon ID,Name,Variation,Variation Sort,Family,Special,National,GO,GO Regional,Has Shiny,Region,Region Sort,Box,Slot,Row,Column,Obtained,Icon URL,Icon
488,prinplup,Prinplup,,,Piplup,Starter,0394,TRUE,FALSE,TRUE,Sinnoh,4,17,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0394.png,
489,empoleon,Empoleon,,,Piplup,Starter,0395,TRUE,FALSE,TRUE,Sinnoh,4,17,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0395.png,
490,starly-male,Starly,Male,1,Starly,,0396,TRUE,FALSE,TRUE,Sinnoh,4,17,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0396.png,
491,starly-female,Starly,Female,2,Starly,,0396,TRUE,FALSE,TRUE,Sinnoh,4,17,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0396-f.png,
492,staravia-male,Staravia,Male,1,Starly,,0397,TRUE,FALSE,TRUE,Sinnoh,4,17,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0397.png,
493,staravia-female,Staravia,Female,2,Starly,,0397,TRUE,FALSE,TRUE,Sinnoh,4,17,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0397-f.png,
494,staraptor-male,Staraptor,Male,1,Starly,,0398,TRUE,FALSE,TRUE,Sinnoh,4,17,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0398.png,
495,staraptor-female,Staraptor,Female,2,Starly,,0398,TRUE,FALSE,TRUE,Sinnoh,4,17,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0398-f.png,
496,bidoof-male,Bidoof,Male,1,Bidoof,,0399,TRUE,FALSE,TRUE,Sinnoh,4,17,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0399.png,
497,bidoof-female,Bidoof,Female,2,Bidoof,,0399,TRUE,FALSE,TRUE,Sinnoh,4,17,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0399-f.png,
498,bibarel-male,Bibarel,Male,1,Bidoof,,0400,TRUE,FALSE,TRUE,Sinnoh,4,17,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0400.png,
499,bibarel-female,Bibarel,Female,2,Bidoof,,0400,TRUE,FALSE,TRUE,Sinnoh,4,17,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0400-f.png,
500,kricketot-male,Kricketot,Male,1,Kricketot,,0401,TRUE,FALSE,TRUE,Sinnoh,4,17,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0401.png,
501,kricketot-female,Kricketot,Female,2,Kricketot,,0401,TRUE,FALSE,TRUE,Sinnoh,4,17,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0401-f.png,
502,kricketune-male,Kricketune,Male,1,Kricketot,,0402,TRUE,FALSE,TRUE,Sinnoh,4,17,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0402.png,
503,kricketune-female,Kricketune,Female,2,Kricketot,,0402,TRUE,FALSE,TRUE,Sinnoh,4,17,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0402-f.png,
504,shinx-male,Shinx,Male,1,Shinx,,0403,TRUE,FALSE,TRUE,Sinnoh,4,17,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0403.png,
505,shinx-female,Shinx,Female,2,Shinx,,0403,TRUE,FALSE,TRUE,Sinnoh,4,17,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0403-f.png,
506,luxio-male,Luxio,Male,1,Shinx,,0404,TRUE,FALSE,TRUE,Sinnoh,4,17,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0404.png,
507,luxio-female,Luxio,Female,2,Shinx,,0404,TRUE,FALSE,TRUE,Sinnoh,4,17,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0404-f.png,
508,luxray-male,Luxray,Male,1,Shinx,,0405,TRUE,FALSE,TRUE,Sinnoh,4,17,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0405.png,
509,luxray-female,Luxray,Female,2,Shinx,,0405,TRUE,FALSE,TRUE,Sinnoh,4,17,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0405-f.png,
510,budew,Budew,,,Budew,Baby,0406,TRUE,FALSE,TRUE,Sinnoh,4,17,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0406.png,
511,roserade-male,Roserade,Male,1,Budew,,0407,TRUE,FALSE,TRUE,Sinnoh,4,18,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0407.png,
512,roserade-female,Roserade,Female,2,Budew,,0407,TRUE,FALSE,TRUE,Sinnoh,4,18,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0407-f.png,
513,cranidos,Cranidos,,,Cranidos,,0408,TRUE,FALSE,TRUE,Sinnoh,4,18,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0408.png,
514,rampardos,Rampardos,,,Cranidos,,0409,TRUE,FALSE,TRUE,Sinnoh,4,18,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0409.png,
515,shieldon,Shieldon,,,Shieldon,,0410,TRUE,FALSE,TRUE,Sinnoh,4,18,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0410.png,
516,bastiodon,Bastiodon,,,Shieldon,,0411,TRUE,FALSE,TRUE,Sinnoh,4,18,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0411.png,
517,burmy-plant,Burmy,Plant,1,Burmy,,0412,TRUE,FALSE,TRUE,Sinnoh,4,18,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0412.png,
518,burmy-sandy,Burmy,Sandy,2,Burmy,,0412,TRUE,FALSE,TRUE,Sinnoh,4,18,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0412-1.png,
519,burmy-trash,Burmy,Trash,3,Burmy,,0412,TRUE,FALSE,TRUE,Sinnoh,4,18,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0412-2.png,
520,wormadam-plant,Wormadam,Plant,1,Burmy,,0413,TRUE,FALSE,TRUE,Sinnoh,4,18,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0413.png,
521,wormadam-sandy,Wormadam,Sandy,2,Burmy,,0413,TRUE,FALSE,TRUE,Sinnoh,4,18,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0413-1.png,
522,wormadam-trash,Wormadam,Trash,3,Burmy,,0413,TRUE,FALSE,TRUE,Sinnoh,4,18,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0413-2.png,
523,mothim,Mothim,,,Burmy,,0414,TRUE,FALSE,TRUE,Sinnoh,4,18,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0414.png,
524,combee-male,Combee,Male,1,Combee,,0415,TRUE,FALSE,TRUE,Sinnoh,4,18,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0415.png,
525,combee-female,Combee,Female,2,Combee,,0415,TRUE,FALSE,TRUE,Sinnoh,4,18,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0415-f.png,
526,vespiquen,Vespiquen,,,Combee,,0416,TRUE,FALSE,TRUE,Sinnoh,4,18,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0416.png,
527,pachirisu-male,Pachirisu,Male,1,Pachirisu,,0417,TRUE,TRUE,TRUE,Sinnoh,4,18,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0417.png,
528,pachirisu-female,Pachirisu,Female,2,Pachirisu,,0417,TRUE,TRUE,TRUE,Sinnoh,4,18,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0417-f.png,
529,buizel-male,Buizel,Male,1,Buizel,,0418,TRUE,FALSE,TRUE,Sinnoh,4,18,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0418.png,
530,buizel-female,Buizel,Female,2,Buizel,,0418,TRUE,FALSE,TRUE,Sinnoh,4,18,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0418-f.png,
531,floatzel-male,Floatzel,Male,1,Buizel,,0419,TRUE,FALSE,TRUE,Sinnoh,4,18,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0419.png,
532,floatzel-female,Floatzel,Female,2,Buizel,,0419,TRUE,FALSE,TRUE,Sinnoh,4,18,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0419-f.png,
533,cherubi,Cherubi,,,Cherubi,,0420,TRUE,FALSE,TRUE,Sinnoh,4,18,23,4,5,FALSE,https://pokejungle.net/sprites/shiny/0420.png,
534,cherrim,Cherrim,,,Cherubi,,0421,TRUE,FALSE,TRUE,Sinnoh,4,18,24,4,6,FALSE,https://pokejungle.net/sprites/shiny/0421.png,
535,shellos-east,Shellos,East,1,Shellos,,0422,TRUE,TRUE,TRUE,Sinnoh,4,18,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0422-1.png,
536,shellos-west,Shellos,West,2,Shellos,,0422,TRUE,TRUE,TRUE,Sinnoh,4,18,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0422.png,
537,gastrodon-east,Gastrodon,East,1,Shellos,,0423,TRUE,TRUE,TRUE,Sinnoh,4,18,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0423-1.png,
538,gastrodon-west,Gastrodon,West,2,Shellos,,0423,TRUE,TRUE,TRUE,Sinnoh,4,18,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0423.png,
539,ambipom-male,Ambipom,Male,1,Aipom,,0424,TRUE,FALSE,TRUE,Sinnoh,4,18,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0424.png,
540,ambipom-female,Ambipom,Female,2,Aipom,,0424,TRUE,FALSE,TRUE,Sinnoh,4,18,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0424-f.png,
541,drifloon,Drifloon,,,Drifloon,,0425,TRUE,FALSE,TRUE,Sinnoh,4,19,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0425.png,
542,drifblim,Drifblim,,,Drifloon,,0426,TRUE,FALSE,TRUE,Sinnoh,4,19,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0426.png,
543,buneary,Buneary,,,Buneary,,0427,TRUE,FALSE,TRUE,Sinnoh,4,19,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0427.png,
544,lopunny,Lopunny,,,Buneary,,0428,TRUE,FALSE,TRUE,Sinnoh,4,19,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0428.png,
545,mismagius,Mismagius,,,Misdreavous,,0429,TRUE,FALSE,TRUE,Sinnoh,4,19,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0429.png,
546,honchkrow,Honchkrow,,,Murkrow,,0430,TRUE,FALSE,TRUE,Sinnoh,4,19,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0430.png,
547,glameow,Glameow,,,Glameow,,0431,TRUE,FALSE,TRUE,Sinnoh,4,19,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0431.png,
548,purugly,Purugly,,,Glameow,,0432,TRUE,FALSE,TRUE,Sinnoh,4,19,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0432.png,
549,chingling,Chingling,,,Chingling,Baby,0433,TRUE,FALSE,TRUE,Sinnoh,4,19,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0433.png,
550,stunky,Stunky,,,Stunky,,0434,TRUE,FALSE,TRUE,Sinnoh,4,19,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0434.png,
551,skuntank,Skuntank,,,Stunky,,0435,TRUE,FALSE,TRUE,Sinnoh,4,19,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0435.png,
552,bronzor,Bronzor,,,Bronzor,,0436,TRUE,FALSE,TRUE,Sinnoh,4,19,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0436.png,
553,bronzong,Bronzong,,,Bronzor,,0437,TRUE,FALSE,TRUE,Sinnoh,4,19,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0437.png,
554,bonsly,Bonsly,,,Bonsly,Baby,0438,TRUE,FALSE,TRUE,Sinnoh,4,19,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0438.png,
555,mime-jr,Mime Jr.,,,Mime Jr.,Baby,0439,TRUE,TRUE,TRUE,Sinnoh,4,19,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0439.png,
556,happiny,Happiny,,,Happiny,Baby,0440,TRUE,FALSE,TRUE,Sinnoh,4,19,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0440.png,
557,chatot,Chatot,,,Chatot,,0441,TRUE,TRUE,TRUE,Sinnoh,4,19,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0441.png,
558,spiritomb,Spiritomb,,,Spiritomb,,0442,TRUE,FALSE,TRUE,Sinnoh,4,19,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0442.png,
559,gible-male,Gible,Male,1,Gible,,0443,TRUE,FALSE,TRUE,Sinnoh,4,19,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0443.png,
560,gible-female,Gible,Female,2,Gible,,0443,TRUE,FALSE,TRUE,Sinnoh,4,19,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0443-f.png,
561,gabite-male,Gabite,Male,1,Gible,,0444,TRUE,FALSE,TRUE,Sinnoh,4,19,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0444.png,
562,gabite-female,Gabite,Female,2,Gible,,0444,TRUE,FALSE,TRUE,Sinnoh,4,19,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0444-f.png,
563,garchomp-male,Garchomp,Male,1,Gible,,0445,TRUE,FALSE,TRUE,Sinnoh,4,19,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0445.png,
564,garchomp-female,Garchomp,Female,2,Gible,,0445,TRUE,FALSE,TRUE,Sinnoh,4,19,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0445-f.png,
565,munchlax,Munchlax,,,Munchlax,Baby,0446,TRUE,FALSE,TRUE,Sinnoh,4,19,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0446.png,
566,riolu,Riolu,,,Riolu,Baby,0447,TRUE,FALSE,TRUE,Sinnoh,4,19,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0447.png,
567,lucario,Lucario,,,Riolu,,0448,TRUE,FALSE,TRUE,Sinnoh,4,19,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0448.png,
568,hippopotas-male,Hippopotas,Male,1,Hippopotas,,0449,TRUE,FALSE,TRUE,Sinnoh,4,19,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0449.png,
569,hippopotas-female,Hippopotas,Female,2,Hippopotas,,0449,TRUE,FALSE,TRUE,Sinnoh,4,19,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0449-f.png,
570,hippowdon-male,Hippowdon,Male,1,Hippopotas,,0450,TRUE,FALSE,TRUE,Sinnoh,4,19,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0450.png,
571,hippowdon-female,Hippowdon,Female,2,Hippopotas,,0450,TRUE,FALSE,TRUE,Sinnoh,4,20,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0450-f.png,
572,skorupi,Skorupi,,,Skorupi,,0451,TRUE,FALSE,TRUE,Sinnoh,4,20,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0451.png,
573,drapion,Drapion,,,Skorupi,,0452,TRUE,FALSE,TRUE,Sinnoh,4,20,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0452.png,
574,croagunk-male,Croagunk,Male,1,Croagunk,,0453,TRUE,FALSE,TRUE,Sinnoh,4,20,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0453.png,
575,croagunk-female,Croagunk,Female,2,Croagunk,,0453,TRUE,FALSE,TRUE,Sinnoh,4,20,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0453-f.png,
576,toxicroak-male,Toxicroak,Male,1,Croagunk,,0454,TRUE,FALSE,TRUE,Sinnoh,4,20,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0454.png,
577,toxicroak-female,Toxicroak,Female,2,Croagunk,,0454,TRUE,FALSE,TRUE,Sinnoh,4,20,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0454-f.png,
578,carnivine,Carnivine,,,Croagunk,,0455,TRUE,TRUE,TRUE,Sinnoh,4,20,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0455.png,
579,finneon-male,Finneon,Male,1,Finneon,,0456,TRUE,FALSE,TRUE,Sinnoh,4,20,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0456.png,
580,finneon-female,Finneon,Female,2,Finneon,,0456,TRUE,FALSE,TRUE,Sinnoh,4,20,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0456-f.png,
581,lumineon-male,Lumineon,Male,1,Finneon,,0457,TRUE,FALSE,TRUE,Sinnoh,4,20,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0457.png,
582,lumineon-female,Lumineon,Female,2,Finneon,,0457,TRUE,FALSE,TRUE,Sinnoh,4,20,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0457-f.png,
583,mantyke,Mantyke,,,Mantyke,Baby,0458,TRUE,FALSE,TRUE,Sinnoh,4,20,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0458.png,
584,snover-male,Snover,Male,1,Snover,,0459,TRUE,FALSE,TRUE,Sinnoh,4,20,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0459.png,
585,snover-female,Snover,Female,2,Snover,,0459,TRUE,FALSE,TRUE,Sinnoh,4,20,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0459-f.png,
586,abomasnow-male,Abomasnow,Male,1,Snover,,0460,TRUE,FALSE,TRUE,Sinnoh,4,20,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0460.png,
587,abomasnow-female,Abomasnow,Female,2,Snover,,0460,TRUE,FALSE,TRUE,Sinnoh,4,20,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0460-f.png,
588,weavile-male,Weavile,Male,1,Sneasel,,0461,TRUE,FALSE,TRUE,Sinnoh,4,20,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0461.png,
589,weavile-female,Weavile,Female,2,Sneasel,,0461,TRUE,FALSE,TRUE,Sinnoh,4,20,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0461-f.png,
590,magnezone,Magnezone,,,Magnemite,,0462,TRUE,FALSE,TRUE,Sinnoh,4,20,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0462.png,
591,lickilicky,Lickilicky,,,Lickitung,,0463,TRUE,FALSE,TRUE,Sinnoh,4,20,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0463.png,
592,rhyperior-male,Rhyperior,Male,1,Rhyhorn,,0464,TRUE,FALSE,TRUE,Sinnoh,4,20,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0464.png,
593,rhyperior-female,Rhyperior,Female,2,Rhyhorn,,0464,TRUE,FALSE,TRUE,Sinnoh,4,20,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0464-f.png,
594,tangrowth-male,Tangrowth,Male,1,Tangela,,0465,TRUE,FALSE,TRUE,Sinnoh,4,20,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0465.png,
595,tangrowth-female,Tangrowth,Female,2,Tangela,,0465,TRUE,FALSE,TRUE,Sinnoh,4,20,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0465-f.png,
596,electivire,Electivire,,,Elekid,,0466,TRUE,FALSE,TRUE,Sinnoh,4,20,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0466.png,
597,magmortar,Magmortar,,,Magby,,0467,TRUE,FALSE,TRUE,Sinnoh,4,20,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0467.png,
598,togekiss,Togekiss,,,Togepi,,0468,TRUE,FALSE,TRUE,Sinnoh,4,20,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0468.png,
599,yanmega,Yanmega,,,Yanma,,0469,TRUE,FALSE,TRUE,Sinnoh,4,20,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0469.png,
600,leafeon,Leafeon,,,Eevee,,0470,TRUE,FALSE,TRUE,Sinnoh,4,20,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0470.png,
601,glaceon,Glaceon,,,Eevee,,0471,TRUE,FALSE,TRUE,Sinnoh,4,21,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0471.png,
602,gliscor,Gliscor,,,Gligar,,0472,TRUE,FALSE,TRUE,Sinnoh,4,21,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0472.png,
603,mamoswine-male,Mamoswine,Male,1,Swinub,,0473,TRUE,FALSE,TRUE,Sinnoh,4,21,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0473.png,
604,mamoswine-female,Mamoswine,Female,2,Swinub,,0473,TRUE,FALSE,TRUE,Sinnoh,4,21,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0473-f.png,
605,porygon-z,Porygon-Z,,,Porygon,,0474,TRUE,FALSE,TRUE,Sinnoh,4,21,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0474.png,
606,gallade,Gallade,,,Ralts,,0475,TRUE,FALSE,TRUE,Sinnoh,4,21,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0475.png,
607,probopass,Probopass,,,Nosepass,,0476,TRUE,FALSE,TRUE,Sinnoh,4,21,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0476.png,
608,dusknoir,Dusknoir,,,Duskull,,0477,TRUE,FALSE,TRUE,Sinnoh,4,21,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0477.png,
609,froslass,Froslass,,,Snorunt,,0478,TRUE,FALSE,TRUE,Sinnoh,4,21,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0478.png,
610,rotom,Rotom,,1,Rotom,,0479,TRUE,FALSE,TRUE,Sinnoh,4,21,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0479.png,
611,rotom-heat,Rotom,Heat,2,Rotom,,0479,TRUE,FALSE,TRUE,Sinnoh,4,21,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0479-1.png,
612,rotom-wash,Rotom,Wash,3,Rotom,,0479,TRUE,FALSE,TRUE,Sinnoh,4,21,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0479-2.png,
613,rotom-frost,Rotom,Frost,4,Rotom,,0479,TRUE,FALSE,TRUE,Sinnoh,4,21,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0479-3.png,
614,rotom-fan,Rotom,Fan,5,Rotom,,0479,TRUE,FALSE,TRUE,Sinnoh,4,21,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0479-4.png,
615,rotom-mower,Rotom,Mower,6,Rotom,,0479,TRUE,FALSE,TRUE,Sinnoh,4,21,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0479-5.png,
616,uxie,Uxie,,,Uxie,Legendary,0480,TRUE,TRUE,TRUE,Sinnoh,4,21,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0480.png,
617,mesprit,Mesprit,,,Mesprit,Legendary,0481,TRUE,TRUE,TRUE,Sinnoh,4,21,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0481.png,
618,azelf,Azelf,,,Azelf,Legendary,0482,TRUE,TRUE,TRUE,Sinnoh,4,21,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0482.png,
619,dialga,Dialga,,,Dialga,Legendary,0483,TRUE,FALSE,TRUE,Sinnoh,4,21,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0483.png,
620,palkia,Palkia,,,Palkia,Legendary,0484,TRUE,FALSE,TRUE,Sinnoh,4,21,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0484.png,
621,heatran,Heatran,,,Heatran,Legendary,0485,TRUE,FALSE,TRUE,Sinnoh,4,21,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0485.png,
622,regigigas,Regigigas,,,Regigigas,Legendary,0486,TRUE,FALSE,TRUE,Sinnoh,4,21,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0486.png,
623,giratina,Giratina,,1,Giratina,Legendary,0487,TRUE,FALSE,TRUE,Sinnoh,4,21,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0487.png,
624,cresselia,Cresselia,,,Cresselia,Legendary,0488,TRUE,FALSE,TRUE,Sinnoh,4,21,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0488.png,
625,phione,Phione,,,Phione,Mythical,0489,FALSE,FALSE,TRUE,Sinnoh,4,21,25,5,1,FALSE,https://pokejungle.net/sprites/shiny/0489.png,
626,manaphy,Manaphy,,,Manaphy,Mythical,0490,FALSE,FALSE,TRUE,Sinnoh,4,21,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0490.png,
627,darkrai,Darkrai,,,Darkrai,Mythical,0491,TRUE,FALSE,TRUE,Sinnoh,4,21,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0491.png,
628,shaymin,Shaymin,,1,Shaymin,Mythical,0492,TRUE,FALSE,TRUE,Sinnoh,4,21,28,5,4,FALSE,https://pokejungle.net/sprites/shiny/0492.png,
629,shaymin-sky-form,Shaymin,Sky Form,2,Shaymin,Mythical,0492,TRUE,FALSE,TRUE,Sinnoh,4,21,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0492-1.png,
630,arceus,Arceus,,,Arceus,Mythical,0493,FALSE,FALSE,TRUE,Sinnoh,4,21,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0493.png,
631,victini,Victini,,,Victini,Mythical,0494,FALSE,FALSE,FALSE,Unova,5,22,1,1,1,FALSE,,
632,snivy,Snivy,,,Snivy,Starter,0495,TRUE,FALSE,TRUE,Unova,5,22,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0495.png,
633,servine,Servine,,,Snivy,Starter,0496,TRUE,FALSE,TRUE,Unova,5,22,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0496.png,
634,serperior,Serperior,,,Snivy,Starter,0497,TRUE,FALSE,TRUE,Unova,5,22,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0497.png,
635,tepig,Tepig,,,Tepig,Starter,0498,TRUE,FALSE,TRUE,Unova,5,22,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0498.png,
636,pignite,Pignite,,,Tepig,Starter,0499,TRUE,FALSE,TRUE,Unova,5,22,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0499.png,
637,emboar,Emboar,,,Tepig,Starter,0500,TRUE,FALSE,TRUE,Unova,5,22,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0500.png,
638,oshawott,Oshawott,,,Oshawott,Starter,0501,TRUE,FALSE,TRUE,Unova,5,22,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0501.png,
639,dewott,Dewott,,,Oshawott,Starter,0502,TRUE,FALSE,TRUE,Unova,5,22,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0502.png,
640,samurott,Samurott,,1,Oshawott,Starter,0503,TRUE,FALSE,TRUE,Unova,5,22,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0503.png,
641,patrat,Patrat,,,Patrat,,0504,TRUE,FALSE,TRUE,Unova,5,22,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0504.png,
642,watchog,Watchog,,,Patrat,,0505,TRUE,FALSE,TRUE,Unova,5,22,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0505.png,
643,lillipup,Lillipup,,,Lillipup,,0506,TRUE,FALSE,TRUE,Unova,5,22,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0506.png,
644,herdier,Herdier,,,Lillipup,,0507,TRUE,FALSE,TRUE,Unova,5,22,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0507.png,
